1	7.853945179462648e-05
2	5.5334613764395924e-05
3	8.21094268762004e-05
4	0.00031995901668606353
5	0.0002757805750515862
6	0.000553792384529156
7	0.0009183760897348938
8	0.0014141563791884733
9	0.0017345616427597342
10	0.002327177506301006
11	0.013671665821772563
12	0.004715044588988769
13	0.005937761054427837
14	0.007297475313622306
15	0.010392643709346908
16	0.012555156115010319
17	0.015468702028459846
18	0.023671612272146342
19	0.025071042504123314
20	0.029969048316042746
21	0.04535073220188923
22	0.04965656839715257
23	0.05849047173650723
24	0.06439833424962693
25	0.10279653998015092
26	0.07897008003884137
27	0.09007314878942141
28	0.11271794697873017
29	0.13019252875614928
30	0.1495297450323796
31	0.18519602733172924
32	0.18805379238452913
33	0.20515397302526828
34	0.2916709803865569
35	0.34455882247941894
36	0.32162084008653613
37	0.33984020791534864
38	0.39779562963650505
39	0.4423118801630763
40	0.4351366764959983
41	0.5245118951569712
42	0.5015632028388444
43	0.557402968077283
44	0.7252493627594481
45	0.6854570817595693
46	0.836916398323539
47	0.8385670655518833
48	0.9108224687091688
49	0.9218385193171361
50	1.0135288668185094
51	1.1622567061981908
52	1.1773037049201402
53	1.3347574558929587
54	1.3927646422527982
55	1.5460116238388686
56	1.6518957460176935
57	1.74672142413446
58	1.8698190736628675
59	1.9837258223437573
60	2.034576101158816
61	2.2761951384079353
62	2.392247888359737
63	2.6759600555488134
64	2.851609969512417
65	2.8490752872044993
66	2.9524617655668806
67	3.175228210657089
68	3.4119371934283933
69	3.5684065237724667
70	3.8284269975795553
71	4.086637940267181
72	4.6966569860842355
73	4.526973392975719
74	4.686460244757484
75	5.012803715630071
76	5.320171876450303
77	5.528657082473572
78	5.820448103272241
79	6.154741908651488
80	6.48263787243765
81	7.037523561835542
82	7.416631264413766
83	7.671618519602731
84	7.914836013194645
85	9.48987778190309
86	8.628199143919971
87	9.046372637568993
88	9.397795183389604
89	9.948992196034453
90	10.30899696195118
91	11.27792389884118
92	10.948673575758448
93	11.671465903167984
94	12.436778865033517
95	12.9083462447432
96	13.363536810013045
97	14.407359592880027
98	14.995099316706785
99	15.672530201989161
100	15.519400583333947
101	16.607950245257257
102	16.87317395774579
103	17.513554302890952
104	18.13569475285061
105	18.896091859028843
106	19.7487737135595
107	20.416874468966228
108	21.13273881348306
109	22.005553988733197
110	22.943347619183612
111	24.060873876350342
112	24.51444322668624
113	25.218042475563607
114	25.520202935233442
115	24.728274024147254
116	27.076531340811243
117	28.172922006754447
118	29.050542814711093
119	30.486140017992625
120	30.87085927515227
121	32.610751783202545
122	33.12837273395837
123	34.012547569917956
124	35.35938760647457
125	36.21887829597949
126	37.40867557494448
127	38.62944372648269
128	40.11558552946303
129	41.05124297607381
130	42.45646683136147
131	44.227767087685834
132	45.46248714808962
133	46.301279122071946
134	47.996936961380015
135	49.506209079160726
136	47.690343931399184
137	52.57465933512776
138	53.65017010931251
139	55.347633909765364
140	57.02203210121593
141	59.2494801223786
142	60.43147611329664
143	61.724956178555885
144	63.70765652555747
145	66.56129245592865
146	67.55960965892473
147	69.38407487665722
148	71.52182950512997
149	73.13956148211082
150	74.90339156557684
151	77.7609732109072
152	79.12103911264694
153	75.80827850446576
154	83.45859899897914
155	85.38697369642341
156	87.74395380095257
157	89.63359917747766
158	92.35191520238186
159	94.70618881955215
160	97.03832814496946
161	100.35515227728729
162	102.48578123549669
163	104.89906073955581
164	107.47491646258322
165	110.28563683000448
166	113.20865790356766
167	115.29414809684613
168	118.65156195334794
169	121.51337982035875
170	124.49521266341617
171	129.96520523786785
172	132.80678714737587
173	135.64113807235572
174	139.9576404606696
175	141.86379027824387
176	145.37755297843069
177	148.8742886824648
178	152.1757235446994
179	146.47002202674685
180	156.39692321697657
181	159.91924091619876
182	163.81461833396406
183	167.54301864597983
184	171.06993536560094
185	175.00609796368644
186	179.52290496012301
187	183.31004207215665
188	188.567285997844
189	191.66962558101386
190	196.16018076568798
191	201.09626973303693
192	204.06849443440842
193	209.2190184175015
194	214.85246587103848
195	218.77092050022475
196	224.04525657410886
197	228.42423174136275
198	234.32931101265967
199	238.9771235996759
200	244.78961512098795
201	250.5044464039638
202	255.00208709668186
203	261.1555616641799
204	266.4214087835662
205	272.31601374797356
206	278.1760020027559
207	252.04743827513084
208	291.1414187616465
209	284.5570714066416
210	282.54856103229395
211	252.93166576822296
212	295.1537731066637
213	301.06248438136026
214	306.483128744012
215	313.378228149968
216	317.1761970126463
217	325.77291076133224
218	333.4039328630479
219	340.0939880727128
220	347.17284569853655
221	350.43325306839324
222	360.7899404349646
223	368.44504826606135
224	376.7748907587629
225	383.11079149917714
226	390.75149448082084
227	399.0324836495165
228	407.0762149517723
229	415.2967938946276
230	422.9706552510761
231	431.386737185574
232	368.71211051572027
233	372.7273824228723
234	456.695766277302
235	385.34575922660224
236	469.25237180219483
237	473.8068946928761
238	482.0955535067842
239	488.95519904396133
240	420.3423552553577
241	501.0915685221007
242	510.44966201261195
243	519.382083723056
244	523.1020611251151
245	532.8137771585862
246	543.9631511634543
247	544.0491286583347
248	554.8920198562046
249	562.2700757548737
250	570.9378940359966
